Node Name,Relevant TO,Sheets,Voltage (Derived),Site Name,latitude,longitude,Full Name
BREC1Q,SHET,"B-2-1a, B-2-2a",132,BRECHIN,56.740051,-2.628735,BRECHIN 132kV
BREC1R,SHET,B-2-1a,132,BRECHIN,56.740051,-2.628735,BRECHIN 132kV
BRED11,NGET,B-3-1c,132,BREDBURY,53.4145467,-2.1289257,BREDBURY 132kV
BRED21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,BREDBURY,53.4145467,-2.1289257,BREDBURY 275kV
BREE1-,SPT,B-2-2b,132,BREEZY HILL,,,BREEZY HILL 132kV
BRFO11,NGET,"B-3-1c, B-4-1c",132,BRAMFORD,52.0713149,1.0621494,BRAMFORD 132kV
BRFO12,NGET,B-3-1c,132,BRAMFORD,52.0713149,1.0621494,BRAMFORD 132kV
BRFO41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c, B-4-2c",400,BRAMFORD,52.0713149,1.0621494,BRAMFORD 400kV
BRID1Q,SHET,"B-2-1a, B-3-1a",132,BRIDGE OF DUN,56.72016178,-2.55697061,BRIDGE OF DUN 132kV
BRID1R,SHET,"B-2-1a, B-3-1a",132,BRIDGE OF DUN,56.72016178,-2.55697061,BRIDGE OF DUN 132kV
BRID3-,SHET,B-3-1a,33,BRIDGE OF DUN,56.72016178,-2.55697061,BRIDGE OF DUN 33kV
BRIM11,NGET,"B-3-1c, B-3-2c",132,BRIMSDOWN,51.6635045,-0.0249397,BRIMSDOWN 132kV
BRIM2A,NGET,"B-2-1c, B-2-2c, B-3-1c",275,BRIMSDOWN,51.6635045,-0.0249397,BRIMSDOWN 275kV
BRIM2B,NGET,"B-2-1c, B-2-2c, B-3-1c",275,BRIMSDOWN,51.6635045,-0.0249397,BRIMSDOWN 275kV
BRIM2C,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",275,BRIMSDOWN,51.6635045,-0.0249397,BRIMSDOWN 275kV
BRIM2D,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",275,BRIMSDOWN,51.6635045,-0.0249397,BRIMSDOWN 275kV
BRIM4C,NGET,"B-2-2c, B-3-2c",400,BRIMSDOWN,51.6635045,-0.0249397,BRIMSDOWN 400kV
BRIM4D,NGET,"B-2-2c, B-3-2c",400,BRIMSDOWN,51.6635045,-0.0249397,BRIMSDOWN 400kV
BRIN21,NGET,"B-2-1c, B-2-2c, B-3-1c",275,BRINSWORTH,53.4014942,-1.3520318,BRINSWORTH 275kV
BRIN22,NGET,"B-2-1c, B-2-2c, B-3-1c",275,BRINSWORTH,53.4014942,-1.3520318,BRINSWORTH 275kV
BRIN41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,BRINSWORTH,53.4014942,-1.3520318,BRINSWORTH 400kV
BRLE11,NGET,B-3-1c,132,BRAMLEY,51.336092,-1.0773424,BRAMLEY 132kV
BRLE12,NGET,B-3-1c,132,BRAMLEY,51.336092,-1.0773424,BRAMLEY 132kV
BRLE13,NGET,B-3-1c,132,BRAMLEY,51.336092,-1.0773424,BRAMLEY 132kV
BRLE14,NGET,B-3-1c,132,BRAMLEY,51.336092,-1.0773424,BRAMLEY 132kV
BRLE1A,NGET,B-3-1c,132,BRAMLEY,51.336092,-1.0773424,BRAMLEY 132kV
BRLE1B,NGET,B-3-1c,132,BRAMLEY,51.336092,-1.0773424,BRAMLEY 132kV
BRLE41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,BRAMLEY,51.336092,-1.0773424,BRAMLEY 400kV
BRNX4-,SPT,B-2-2b,400,BRANXTON,55.948527,-2.416819,BRANXTON 400kV
BRNX4A,SPT,B-2-2b,400,BRANXTON,55.948527,-2.416819,BRANXTON 400kV
BRNX4Q,SPT,B-2-2b,400,BRANXTON,55.948527,-2.416819,BRANXTON 400kV
BRNX4R,SPT,B-2-2b,400,BRANXTON,55.948527,-2.416819,BRANXTON 400kV
BROA1-,SHET,"B-2-2a, B-3-2a",132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA1A,SHET,"B-2-2a, B-4-2a",132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA1B,SHET,"B-2-2a, B-4-2a",132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA1C,SHET,B-2-2a,132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA1D,SHET,B-2-2a,132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA1J,SHET,B-2-2a,132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA1K,SHET,B-2-2a,132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA1Q,SHET,"B-2-1a, B-2-2a, B-3-1a, B-3-2a",132,BROADFORD,53.802946,-1.752569,BROADFORD 132kV
BROA3-,SHET,"B-3-1a, B-3-2a",33,BROADFORD,53.802946,-1.752569,BROADFORD 33kV
BROC1-,SPT,"B-2-1b, B-2-2b",132,BROKEN CROSS,51.921883,-2.590319,BROKEN CROSS 132kV
BROR1-,SHET,"B-2-1a, B-3-1a",132,BRORA,58.020209,-3.875536,BRORA 132kV
BROR1Q,SHET,"B-2-1a, B-2-2a",132,BRORA,58.020209,-3.875536,BRORA 132kV
BROR3-,SHET,B-3-1a,33,BRORA,58.020209,-3.875536,BRORA 33kV
BROT1-,SPT,"B-2-1b, B-2-2b",132,BROKEN CROSS TEE,51.921883,-2.590319,BROKEN CROSS TEE 132kV
BROX1Q,SPT,"B-2-1b, B-3-1b",132,BROXBURN,55.919644,-3.454493,BROXBURN 132kV
BROX1R,SPT,"B-2-1b, B-3-1b",132,BROXBURN,55.919644,-3.454493,BROXBURN 132kV
BROX3-,SPT,B-3-1b,33,BROXBURN,55.919644,-3.454493,BROXBURN 33kV
BRWA11,NGET,"B-3-1c, B-4-1c",132,BRIDGWATER,51.117323,-2.9689897,BRIDGWATER 132kV
BRWA41,NGET,"B-2-1c, B-3-1c",400,BRIDGWATER,51.117323,-2.9689897,BRIDGWATER 400kV
BRWA42,NGET,"B-2-1c, B-3-1c",400,BRIDGWATER,51.117323,-2.9689897,BRIDGWATER 400kV
BRWA4A,NGET,B-2-1c,400,BRIDGWATER,51.117323,-2.9689897,BRIDGWATER 400kV
BRWA4B,NGET,B-2-1c,400,BRIDGWATER,51.117323,-2.9689897,BRIDGWATER 400kV
BULL41,NGET,B-2-1c,400,BULLS LODGE,51.765916,0.537433,BULLS LODGE 400kV
BUMU1Q,SHET,"B-2-1a, B-3-1a",132,BURGHMUIR,56.396931,-3.488546,BURGHMUIR 132kV
BUMU1R,SHET,"B-2-1a, B-3-1a",132,BURGHMUIR,56.396931,-3.488546,BURGHMUIR 132kV
BUMU3-,SHET,B-3-1a,33,BURGHMUIR,56.396931,-3.488546,BURGHMUIR 33kV
BURW11,NGET,B-3-1c,132,BURWELL MAIN,52.2800743,0.3121167,BURWELL MAIN 132kV
BURW41,NGET,"B-2-1c, B-3-1c, B-4-1c",400,BURWELL MAIN,52.2800743,0.3121167,BURWELL MAIN 400kV
BUSB2-,SPT,"B-2-1b, B-2-2b",275,BUSBY,55.774545,-4.263804,BUSBY 275kV
BUSH11,NGET,"B-3-1c, B-4-1c",132,BUSHBURY,52.6362292,-2.1147683,BUSHBURY 132kV
BUSH2*,NGET,B-4-1c,275,BUSHBURY,52.6362292,-2.1147683,BUSHBURY 275kV
BUSH21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,BUSHBURY,52.6362292,-2.1147683,BUSHBURY 275kV
BUST11,NGET,B-3-1c,132,BUSTLEHOLME,52.5528971,-1.9640488,BUSTLEHOLME 132kV
BUST21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,BUSTLEHOLME,52.5528971,-1.9640488,BUSTLEHOLME 275kV
BUST4A,NGET,"B-2-1c, B-3-1c",400,BUSTLEHOLME,52.5528971,-1.9640488,BUSTLEHOLME 400kV
BUST4B,NGET,"B-2-1c, B-3-1c",400,BUSTLEHOLME,52.5528971,-1.9640488,BUSTLEHOLME 400kV
CAAD1Q,SHET,"B-2-1a, B-2-2a, B-3-1a",132,CARRADALE,55.590296,-5.503449,CARRADALE 132kV
CAAD1R,SHET,"B-2-1a, B-3-1a",132,CARRADALE,55.590296,-5.503449,CARRADALE 132kV
CAAD3-,SHET,B-3-1a,33,CARRADALE,55.590296,-5.503449,CARRADALE 33kV
CAAD3J,SHET,B-3-1a,33,CARRADALE,55.590296,-5.503449,CARRADALE 33kV
CAAI4J,SHET,"B-2-2a, B-3-2a",400,CARNAIG,,,CARNAIG 400kV
CAAI4K,SHET,"B-2-2a, B-3-2a",400,CARNAIG,,,CARNAIG 400kV
CAFA1Q,SPT,"B-2-1b, B-2-2b, B-3-1b",132,CARSFAD,55.143392,-4.189622,CARSFAD 132kV
CAFA5R,SPT,B-3-1b,11,CARSFAD,55.143392,-4.189622,CARSFAD 11kV
CAID2-,SHET,"B-2-2a, B-3-2a",275,CAIRN DUHIE WIND FARM,,,CAIRN DUHIE WIND FARM 275kV
CAID3-,SHET,B-3-2a,33,CAIRN DUHIE WIND FARM,,,CAIRN DUHIE WIND FARM 33kV
CAIN2-,SHET,"B-2-1a, B-3-1a",275,CAIRNFORD,57.452452,-2.849738,CAIRNFORD 275kV
CAIN3J,SHET,B-3-1a,33,CAIRNFORD,57.452452,-2.849738,CAIRNFORD 33kV
CALD4-,SHET,B-2-2a,400,CALEDONIA OFFSHORE,,,CALEDONIA OFFSHORE 400kV
CAMA11,NGET,B-2-1c,132,CAMBRIDGE ARMS,51.474513,-2.610276,CAMBRIDGE ARMS 132kV
CAMA12,NGET,B-2-1c,132,CAMBRIDGE ARMS,51.474513,-2.610276,CAMBRIDGE ARMS 132kV
CAML61,NGET,B-3-1c,66,CAMBLESFORTH,53.7294667,-1.0008175,CAMBLESFORTH 66kV
CANT13,NGET,B-3-1c,132,CANTERBURY NORTH,51.2923333,1.0941425,CANTERBURY NORTH 132kV
CANT14,NGET,B-3-1c,132,CANTERBURY NORTH,51.2923333,1.0941425,CANTERBURY NORTH 132kV
CANT41,NGET,"B-2-1c, B-3-1c, B-4-1c",400,CANTERBURY NORTH,51.2923333,1.0941425,CANTERBURY NORTH 400kV
CAPE11,NGET,B-3-1c,132,CAPENHURST,53.2687725,-2.9492216,CAPENHURST 132kV
CAPE1A,NGET,"B-2-1c, B-3-1c",132,CAPENHURST,53.2687725,-2.9492216,CAPENHURST 132kV
CAPE1B,NGET,"B-2-1c, B-3-1c",132,CAPENHURST,53.2687725,-2.9492216,CAPENHURST 132kV
CAPE21,NGET,"B-2-1c, B-3-1c, B-4-1c",275,CAPENHURST,53.2687725,-2.9492216,CAPENHURST 275kV
CAPE4A,NGET,"B-2-1c, B-3-1c",400,CAPENHURST,53.2687725,-2.9492216,CAPENHURST 400kV
CAPE4B,NGET,"B-2-1c, B-3-1c",400,CAPENHURST,53.2687725,-2.9492216,CAPENHURST 400kV
CARE11,NGET,B-3-1c,132,CARDIFF EAST,51.4947919,-3.1454226,CARDIFF EAST 132kV
CARE21,NGET,"B-2-1c, B-3-1c",275,CARDIFF EAST,51.4947919,-3.1454226,CARDIFF EAST 275kV
CARR11,NGET,B-3-1c,132,CARRINGTON,53.4362675,-2.4071607,CARRINGTON 132kV
CARR12,NGET,B-3-1c,132,CARRINGTON,53.4362675,-2.4071607,CARRINGTON 132kV
CARR21,NGET,"B-2-1c, B-3-1c",275,CARRINGTON,53.4362675,-2.4071607,CARRINGTON 275kV
CARR41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,CARRINGTON,53.4362675,-2.4071607,CARRINGTON 400kV
CARR42,NGET,"B-2-1c, B-2-2c",400,CARRINGTON,53.4362675,-2.4071607,CARRINGTON 400kV
CARR4A,NGET,B-3-1c,400,CARRINGTON,53.4362675,-2.4071607,CARRINGTON 400kV
CARR4B,NGET,"B-2-1c, B-3-1c",400,CARRINGTON,53.4362675,-2.4071607,CARRINGTON 400kV
CASS1Q,SHET,"B-2-1a, B-3-1a",132,CASSLEY,58.187379,-4.729653,CASSLEY 132kV
CASS3-,SHET,B-3-1a,33,CASSLEY,58.187379,-4.729653,CASSLEY 33kV
CATY1Q,SPT,"B-2-1b, B-3-1b",132,CARNTYNE,55.85799903,-4.19698228,CARNTYNE 132kV
CATY1R,SPT,"B-2-1b, B-3-1b",132,CARNTYNE,55.85799903,-4.19698228,CARNTYNE 132kV
CATY3-,SPT,B-3-1b,33,CARNTYNE,55.85799903,-4.19698228,CARNTYNE 33kV
CCSS1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,CUMBERHEAD COLLECTOR,55.582355,-3.925907,CUMBERHEAD COLLECTOR 132kV
CCSS3-,SPT,"B-2-1b, B-2-2b, B-3-1b",33,CUMBERHEAD COLLECTOR,55.582355,-3.925907,CUMBERHEAD COLLECTOR 33kV
CEAN1Q,SHET,"B-2-1a, B-3-1a",132,CEANNACROC,57.15406112,-4.93694591,CEANNACROC 132kV
CEAN5-,SHET,B-3-1a,11,CEANNACROC,57.15406112,-4.93694591,CEANNACROC 11kV
CELL11,NGET,"B-3-1c, B-4-1c",132,CELLARHEAD,53.0408884,-2.0826093,CELLARHEAD 132kV
CELL12,NGET,"B-3-1c, B-4-1c",132,CELLARHEAD,53.0408884,-2.0826093,CELLARHEAD 132kV
CELL41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-4-1c",400,CELLARHEAD,53.0408884,-2.0826093,CELLARHEAD 400kV
CELL42,NGET,B-2-2c,400,CELLARHEAD,53.0408884,-2.0826093,CELLARHEAD 400kV
CELL43,NGET,B-2-2c,400,CELLARHEAD,53.0408884,-2.0826093,CELLARHEAD 400kV
CHAP1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,CHAPELCROSS,55.016718,-3.230973,CHAPELCROSS 132kV
CHAP3-,SPT,B-3-1b,33,CHAPELCROSS,55.016718,-3.230973,CHAPELCROSS 33kV
CHAR1-,SHET,"B-2-1a, B-3-1a",132,CHARLESTON,56.473239,-3.045498,CHARLESTON 132kV
CHAR1R,SHET,"B-2-1a, B-3-1a",132,CHARLESTON,56.473239,-3.045498,CHARLESTON 132kV
CHAR1S,SHET,"B-2-1a, B-2-2a",132,CHARLESTON,56.473239,-3.045498,CHARLESTON 132kV
CHAR1T,SHET,"B-2-1a, B-2-2a",132,CHARLESTON,56.473239,-3.045498,CHARLESTON 132kV
CHAR3-,SHET,B-3-1a,33,CHARLESTON,56.473239,-3.045498,CHARLESTON 33kV
CHAS2Q,SPT,"B-2-1b, B-3-1b",275,CHARLOTTE STREET,51.131238,-2.753458,CHARLOTTE STREET 275kV
CHAS2R,SPT,"B-2-1b, B-3-1b",275,CHARLOTTE STREET,51.131238,-2.753458,CHARLOTTE STREET 275kV
CHAS3A,SPT,B-3-1b,33,CHARLOTTE STREET,51.131238,-2.753458,CHARLOTTE STREET 33kV
CHAS3C,SPT,B-3-1b,33,CHARLOTTE STREET,51.131238,-2.753458,CHARLOTTE STREET 33kV
CHIC11,NGET,B-3-1c,132,CHICKERELL,50.6246451,-2.4865271,CHICKERELL 132kV
CHIC41,NGET,"B-2-1c, B-3-1c, B-4-1c",400,CHICKERELL,50.6246451,-2.4865271,CHICKERELL 400kV
CHIC42,NGET,B-4-1c,400,CHICKERELL,50.6246451,-2.4865271,CHICKERELL 400kV
CHIC4A,NGET,B-2-1c,400,CHICKERELL,50.6246451,-2.4865271,CHICKERELL 400kV
CHIL41,NGET,B-2-1c,400,CHILLING,50.821745,-1.32857,CHILLING 400kV
CHLS1-,SHET,B-2-2a,132,CHLEANSAID ,,,CHLEANSAID  132kV
CHMO1-,SPT,B-2-2b,132,CHIRMORIE,,,CHIRMORIE 132kV
CHMO1T,SPT,B-2-2b,132,CHIRMORIE,,,CHIRMORIE 132kV
CHSI11,NGET,B-3-1c,132,CHESSINGTON,51.3441149,-0.3227094,CHESSINGTON 132kV
CHSI1A,NGET,B-3-1c,132,CHESSINGTON,51.3441149,-0.3227094,CHESSINGTON 132kV
CHSI1B,NGET,B-3-1c,132,CHESSINGTON,51.3441149,-0.3227094,CHESSINGTON 132kV
CHSI21,NGET,"B-2-1c, B-3-1c",275,CHESSINGTON,51.3441149,-0.3227094,CHESSINGTON 275kV
CHTE11,NGET,"B-3-1c, B-3-2c",132,CHESTERFIELD,53.2245523,-1.3888986,CHESTERFIELD 132kV
CHTE12,NGET,"B-3-1c, B-3-2c",132,CHESTERFIELD,53.2245523,-1.3888986,CHESTERFIELD 132kV
CHTE21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c, B-4-1c",275,CHESTERFIELD,53.2245523,-1.3888986,CHESTERFIELD 275kV
CHTE41,NGET,"B-2-2c, B-3-2c, B-4-2c",400,CHESTERFIELD,53.2245523,-1.3888986,CHESTERFIELD 400kV
CHUE4A,NGET,B-2-1c,400,CHAFFORD HUNDRED EAST,51.490805,0.3119,CHAFFORD HUNDRED EAST 400kV
CHUE4B,NGET,B-2-1c,400,CHAFFORD HUNDRED EAST,51.490805,0.3119,CHAFFORD HUNDRED EAST 400kV
CILF2A,NGET,"B-2-1c, B-3-1c",275,CILFYNYDD,51.6359308,-3.3002428,CILFYNYDD 275kV
CILF2B,NGET,"B-2-1c, B-3-1c",275,CILFYNYDD,51.6359308,-3.3002428,CILFYNYDD 275kV
CILF41,NGET,"B-2-1c, B-3-1c, B-4-1c",400,CILFYNYDD,51.6359308,-3.3002428,CILFYNYDD 400kV
CITR11,NGET,B-3-1c,132,CITY ROAD,51.5301876,-0.0957412,CITY ROAD 132kV
CITR12,NGET,B-3-1c,132,CITY ROAD,51.5301876,-0.0957412,CITY ROAD 132kV
CITR41,NGET,"B-2-1c, B-3-1c, B-4-1c",400,CITY ROAD,51.5301876,-0.0957412,CITY ROAD 400kV
CLAC1Q,SHET,"B-2-1a, B-3-1a",132,CLACHAN,56.27743876,-4.92169457,CLACHAN 132kV
CLAC5J,SHET,B-3-1a,11,CLACHAN,56.27743876,-4.92169457,CLACHAN 11kV
CLAU1-,SPT,"B-2-2b, B-3-2b",132,CLAUCHRIE,,,CLAUCHRIE 132kV
CLAU3-,SPT,B-3-2b,33,CLAUCHRIE,,,CLAUCHRIE 33kV
CLAW1-,SPT,B-2-2b,132,CLAWFIN,,,CLAWFIN 132kV
CLAY1Q,SHET,"B-2-1a, B-2-2a, B-3-1a",132,CLAYHILLS,57.14037,-2.09921,CLAYHILLS 132kV
CLAY1R,SHET,"B-2-1a, B-2-2a, B-3-1a",132,CLAYHILLS,57.14037,-2.09921,CLAYHILLS 132kV
CLAY3-,SHET,B-3-1a,33,CLAYHILLS,57.14037,-2.09921,CLAYHILLS 33kV
CLEH41,NGET,B-2-1c,400,CLEVE HILL,51.33821,0.9403402,CLEVE HILL 400kV
CLFO1-,SPT,"B-2-2b, B-3-2b",132,CLOICH FOREST,,,CLOICH FOREST 132kV
CLFO3-,SPT,B-3-2b,33,CLOICH FOREST,,,CLOICH FOREST 33kV
CLGO1-,SHET,B-3-2a,132,CLASH GOUR WIND FARM,,,CLASH GOUR WIND FARM 132kV
CLGO2-,SHET,"B-2-2a, B-3-2a",275,CLASH GOUR WIND FARM,,,CLASH GOUR WIND FARM 275kV
CLGO2A,SHET,"B-2-2a, B-3-2a",275,CLASH GOUR WIND FARM,,,CLASH GOUR WIND FARM 275kV
CLOI1-,SHET,B-3-2a,132,CLOICHE WIND FARM,,,CLOICHE WIND FARM 132kV
CLOI1A,SHET,B-2-2a,132,CLOICHE WIND FARM,,,CLOICHE WIND FARM 132kV
CLOI3-,SHET,B-3-2a,33,CLOICHE WIND FARM,,,CLOICHE WIND FARM 33kV
CLUN1Q,SHET,"B-2-1a, B-3-1a",132,CLUNIE,56.717358,-3.783803,CLUNIE 132kV
CLUN1R,SHET,"B-2-1a, B-3-1a",132,CLUNIE,56.717358,-3.783803,CLUNIE 132kV
CLUN1S,SHET,"B-2-1a, B-2-2a",132,CLUNIE,56.717358,-3.783803,CLUNIE 132kV
CLUN1T,SHET,"B-2-1a, B-2-2a",132,CLUNIE,56.717358,-3.783803,CLUNIE 132kV
CLUN5J,SHET,B-3-1a,11,CLUNIE,56.717358,-3.783803,CLUNIE 11kV
CLUN5K,SHET,B-3-1a,11,CLUNIE,56.717358,-3.783803,CLUNIE 11kV
CLYM2-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",275,CLYDE'S MILL,55.82234,-4.147249,CLYDE'S MILL 275kV
CLYM3A,SPT,B-3-1b,33,CLYDE'S MILL,55.82234,-4.147249,CLYDE'S MILL 33kV
CLYM3B,SPT,B-3-1b,33,CLYDE'S MILL,55.82234,-4.147249,CLYDE'S MILL 33kV
CLYM4-,SPT,"B-2-2b, B-3-2b",400,CLYDE'S MILL,55.82234,-4.147249,CLYDE'S MILL 400kV
CLYN2Q,SPT,"B-2-1b, B-3-1b",275,CLYDE NORTH,,,CLYDE NORTH 275kV
CLYN3A,SPT,B-3-1b,33,CLYDE NORTH,,,CLYDE NORTH 33kV
CLYN3B,SPT,B-3-1b,33,CLYDE NORTH,,,CLYDE NORTH 33kV
CLYN3C,SPT,B-3-1b,33,CLYDE NORTH,,,CLYDE NORTH 33kV
CLYN3D,SPT,B-3-1b,33,CLYDE NORTH,,,CLYDE NORTH 33kV
CLYS2R,SPT,"B-2-1b, B-3-1b",275,CLYDE SOUTH,,,CLYDE SOUTH 275kV
CLYS3A,SPT,"B-2-2b, B-3-1b",33,CLYDE SOUTH,,,CLYDE SOUTH 33kV
CLYS3B,SPT,"B-2-1b, B-2-2b",33,CLYDE SOUTH,,,CLYDE SOUTH 33kV
CLYS3X,SPT,"B-2-1b, B-3-1b",33,CLYDE SOUTH,,,CLYDE SOUTH 33kV
CMBS4A,SHET,"B-2-2a, B-3-2a",400,CAMBUSHINNIE,57.943622,-4.414325,CAMBUSHINNIE 400kV
CMBS4B,SHET,"B-2-2a, B-3-2a",400,CAMBUSHINNIE,57.943622,-4.414325,CAMBUSHINNIE 400kV
COAB4-,SPT,B-2-2b,400,COALBURN BATTERY STORAGE FACILITY,55.616293,-3.868363,COALBURN BATTERY STORAGE FACILITY 400kV
COAL1-,SPT,B-2-1b,132,COALBURN,55.616293,-3.868363,COALBURN 132kV
COAL1A,SPT,"B-2-1b, B-2-2b, B-3-1b",132,COALBURN,55.616293,-3.868363,COALBURN 132kV
COAL1B,SPT,"B-2-1b, B-2-2b, B-3-1b",132,COALBURN,55.616293,-3.868363,COALBURN 132kV
COAL3U,SPT,B-4-1b,33,COALBURN,55.616293,-3.868363,COALBURN 33kV
COAL3V,SPT,B-4-1b,33,COALBURN,55.616293,-3.868363,COALBURN 33kV
COAL4-,SPT,"B-2-1b, B-2-2b, B-3-1b",400,COALBURN,55.616293,-3.868363,COALBURN 400kV
COAN4-,SPT,B-2-2b,400,COALBURN NORTH,55.616293,-3.868363,COALBURN NORTH 400kV
COAT2Q,SPT,"B-2-1b, B-3-1b",275,COATBRIDGE,55.851041,-4.012535,COATBRIDGE 275kV
COAT2R,SPT,"B-2-1b, B-3-1b",275,COATBRIDGE,55.851041,-4.012535,COATBRIDGE 275kV
COAT3-,SPT,B-3-1b,33,COATBRIDGE,55.851041,-4.012535,COATBRIDGE 33kV
COBA3-,SPT,B-3-2b,33,COALBURN BATTERY STORAGE TWO,55.616293,-3.868363,COALBURN BATTERY STORAGE TWO 33kV
COBA4-,SPT,"B-2-2b, B-3-2b",400,COALBURN BATTERY STORAGE TWO,55.616293,-3.868363,COALBURN BATTERY STORAGE TWO 400kV
COCK2-,SPT,"B-2-1b, B-3-1b, B-4-1b",275,COCKENZIE,55.96732,-2.967959,COCKENZIE 275kV
COCK3-,SPT,B-3-1b,33,COCKENZIE,55.96732,-2.967959,COCKENZIE 33kV
COCK4Q,SPT,"B-2-1b, B-2-2b, B-3-1b",400,COCKENZIE,55.96732,-2.967959,COCKENZIE 400kV
COCK4R,SPT,"B-2-1b, B-2-2b, B-3-1b",400,COCKENZIE,55.96732,-2.967959,COCKENZIE 400kV
COFD4A,SHET,B-2-2a,400,COACHFORD,53.38642229,-3.08607417,COACHFORD 400kV
COFD4B,SHET,B-2-2a,400,COACHFORD,53.38642229,-3.08607417,COACHFORD 400kV
COGA1-,SHET,"B-2-1a, B-3-1a",132,CORRIEGARTH WIND FARM,57.19239,-4.401717,CORRIEGARTH WIND FARM 132kV
COGA1C,SHET,B-2-1a,132,CORRIEGARTH WIND FARM,57.19239,-4.401717,CORRIEGARTH WIND FARM 132kV
COGA3-,SHET,B-3-1a,33,CORRIEGARTH WIND FARM,57.19239,-4.401717,CORRIEGARTH WIND FARM 33kV
COGL4J,SHET,B-2-2a,400,COIRE GLAS PUMPED STORAGE,,,COIRE GLAS PUMPED STORAGE 400kV
COGL4K,SHET,B-2-2a,400,COIRE GLAS PUMPED STORAGE,,,COIRE GLAS PUMPED STORAGE 400kV
CONL2Q,SPT,B-2-2b,275,CONLAND,,,CONLAND 275kV
CONL2R,SPT,B-2-2b,275,CONLAND,,,CONLAND 275kV
CONL4-,SPT,B-2-2b,400,CONLAND,,,CONLAND 400kV
CONN1C,SHET,"B-2-1a, B-2-2a",132,CONNAGILL,58.513089,-3.880142,CONNAGILL 132kV
CONN1D,SHET,B-2-2a,132,CONNAGILL,58.513089,-3.880142,CONNAGILL 132kV
CONN1J,SHET,"B-2-1a, B-2-2a, B-3-1a, B-3-2a",132,CONNAGILL,58.513089,-3.880142,CONNAGILL 132kV
CONN1K,SHET,"B-2-2a, B-3-2a",132,CONNAGILL,58.513089,-3.880142,CONNAGILL 132kV
CONN2J,SHET,"B-2-1a, B-2-2a, B-3-1a, B-3-2a",275,CONNAGILL,58.513089,-3.880142,CONNAGILL 275kV
CONN2K,SHET,"B-2-2a, B-3-2a",275,CONNAGILL,58.513089,-3.880142,CONNAGILL 275kV
CONQ11,NGET,B-3-1c,132,CONNAHS QUAY,53.2299029,-3.0739134,CONNAHS QUAY 132kV
CONQ12,NGET,B-3-1c,132,CONNAHS QUAY,53.2299029,-3.0739134,CONNAHS QUAY 132kV
CONQ13,NGET,B-3-1c,132,CONNAHS QUAY,53.2299029,-3.0739134,CONNAHS QUAY 132kV
CONQ41,NGET,"B-2-1c, B-2-2c, B-3-1c",400,CONNAHS QUAY,53.2299029,-3.0739134,CONNAHS QUAY 400kV
CONQ42,NGET,B-2-2c,400,CONNAHS QUAY,53.2299029,-3.0739134,CONNAHS QUAY 400kV
CORI1J,SHET,"B-2-1a, B-3-1a",132,CORRIEMOILLIE,57.633927,-4.770315,CORRIEMOILLIE 132kV
CORI1K,SHET,B-2-1a,132,CORRIEMOILLIE,57.633927,-4.770315,CORRIEMOILLIE 132kV
CORI1P,SHET,B-2-1a,132,CORRIEMOILLIE,57.633927,-4.770315,CORRIEMOILLIE 132kV
CORI1Q,SHET,B-2-1a,132,CORRIEMOILLIE,57.633927,-4.770315,CORRIEMOILLIE 132kV
CORI3-,SHET,B-3-1a,33,CORRIEMOILLIE,57.633927,-4.770315,CORRIEMOILLIE 33kV
CORI3J,SHET,B-3-1a,33,CORRIEMOILLIE,57.633927,-4.770315,CORRIEMOILLIE 33kV
COSO41,NGET,B-2-1c,400,CORYTON SOUTH,51.512869,0.5067038,CORYTON SOUTH 400kV
COST1-,SHET,"B-2-2a, B-3-2a",132,COSTA HEAD,,,COSTA HEAD 132kV
COST1A,SHET,B-2-2a,132,COSTA HEAD,,,COSTA HEAD 132kV
COST3-,SHET,B-3-2a,33,COSTA HEAD,,,COSTA HEAD 33kV
COTT41,NGET,"B-2-1c, B-2-2c, B-4-2c",400,COTTAM,53.3007371,-0.7812314,COTTAM 400kV
COTT42,NGET,"B-2-1c, B-2-2c",400,COTTAM,53.3007371,-0.7812314,COTTAM 400kV
